ID;Question;qTypesCount;qTransCount;qOutputType;aggre;allocation;amount;boolfield;conamount;covamount;distanceBand;distfield;eveconamount;eveconobjconpro;event;eventquality;field;grid;location;network;networkquality;objconamount;objconobjconpro;object;objectquality;placename;proportion
857;Which states intersect with states that intersect with the mississippi river;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
858;Which states intersect with texas;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
860;Which states intersect with the missouri river;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
861;Which states intersect with the state with the smallest size;5;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
863;Which states intersect with the colorado river;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
864;Which states do not intersect with texas;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
865;Which states intersect with the chattahoochee river;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
866;Which states intersect with the colorado river;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
869;Which states intersect with the mississippi river;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
870;Which states intersect with the mississippi river;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
871;Which states intersect with the missouri river;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
872;Which states intersect with the missouri river;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
873;Which states have austin major city;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
874;Which states have a river;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
875;Which states have austin city;3;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
879;Which city has the biggest population density in US;4;1;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1
59;How many cities named austin are in the USA;5;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
60;How many citizens are in the biggest city in the USA;6;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
68;How many major cities are in states bordering Nebraska;5;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
69;How many major cities are in states bordering Utah;5;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
99;What is the population of the biggest city in New York state;4;1;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0
100;What is the population of the capital in Georgia;3;1;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
101;What is the population of the capital in Texas;3;1;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
102;What is the population of the smallest state bordering Wyoming;5;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0
103;What is the population of the state with the largest population density;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1
111;How many rivers are called Colorado;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
117;How many rivers are in the state that has the most rivers;5;3;conamount;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
118;How many rivers are in the state with the highest point;5;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0
119;How many rivers are in the state with the largest population;5;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
123;How many rivers do not traverse the state with the capital Albany;5;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
126;How many rivers are longer than the Red river in Texas;6;3;conamount;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
129;How many rivers run through the states bordering Colorado;5;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
133;How many states intersect with major rivers;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
149;How many states do not have rivers;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
165;How many states does the shortest river run through in the US;6;2;conamount;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
159;How many states have a city called Rochester;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
160;How many states have a city named Springfield;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
161;How many states have a higher point than the highest point of the state with the largest capital city in the US;8;4;conamount;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5;0;0;0
162;How many states have cities named Austin;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
163;How many states have cities or towns named Springfield;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
164;How many states have major rivers;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
137;How many states intersect with alaska;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
138;How many states intersect with at least one other state;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
139;How many states intersect with Colorado and border New Mexico;5;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
153;How many states intersect with colorado river;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
154;How many states intersect with colorado river;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
140;How many states intersect with hawaii;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
141;How many states intersect with iowa;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
150;How many states intersect with iowa;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
172;How many states intersect with iowa;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
151;How many states intersect with missouri;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
157;How many states intersect with missouri;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
142;How many states intersect with the state whose capital is Boston;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
143;How many states intersect with tennessee;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
152;How many states intersect with tennessee;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
144;How many states intersect with texas;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
145;How many states intersect with the largest state;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
146;How many states intersect with the mississippi river;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
155;How many states intersect with the mississippi river;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
156;How many states intersect with the mississippi river;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
147;How many states intersect with the state that borders the most states;5;3;conamount;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
148;How many states intersect with the state with the largest population;4;2;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
204;What are the capitals of the states that intersect with missouri;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
205;What are the capitals of the states that intersect with texas;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
202;What are the capitals of the states which intersect with texas;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
207;What are the cities in states that intersect with mississippi river;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
208;What are the cities of the state with the highest point;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0
1;What are the high points of states surrounding Mississippi;5;2;field;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0
212;What are the largest cities in the states that border the largest state;8;4;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;0
225;What are the major cities in states through which the Mississippi runs;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
227;What are the major cities in the largest state;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
228;What are the major cities in the smallest state in the US;6;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0
230;What are the major cities in the states through which the major river in Virginia runs;7;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
242;What are the population densities of each state in US;4;1;proportion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1
245;What are the populations of states that intersect with mississippi river;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
246;What are the populations of states that intersect with mississippi river;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
247;What are the populations of states that intersect with mississippi river;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
248;What are the populations of states that intersect with mississippi river;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
251;What are the populations of states that intersect with mississippi river;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
252;What are the populations of states that intersect with mississippi river;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
253;What are the populations of states that intersect with mississippi river;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
254;What are the populations of states that intersect with mississippi river;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
249;What are the populations of states that intersect with texas;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
260;What are the states that intersect with the state with the greatest population;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
275;What is capital of the state with the lowest point;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0
298;What is the average population per 1 square km in Pennsylvania;4;1;aggre;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
299;What is the average population per 1 square km in the US;4;1;aggre;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
300;What is the biggest city in a state with a river in the US;8;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0
318;What is the capital city of the largest state in the US;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
336;What is the capital of states that contain durham;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
340;What is the capital of the largest state;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
341;What is the capital of the smallest state;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
343;What is the capital of the state that intersects with the most states;5;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
344;What is the capital of the state that intersects with the state that intersects texas;5;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
345;What is the capital of the state with the highest elevation;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0
346;What is the capital of the state with the highest elevation;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0
347;What is the capital of the state with the largest population;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
348;What is the capital of the state with the largest population density;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1
349;What is the capital of the state with the longest river;6;3;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
350;What is the capital of the state with the most inhabitants;4;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
356;What is the combined area size of all 50 states;3;1;covamount;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
357;What is the combined population of all 50 states;3;1;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0
363;What is the height of the highest mountain in Texas;5;2;covamount;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0
28;What is the highest elevation of the largest state;5;2;field;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;2;0;0;0
39;What is the length of the longest river in California;4;1;covamount;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
40;What is the length of the longest river in the USA;4;1;covamount;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
438;What is the length of the river that intersects with the most states;5;3;covamount;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
439;What is the length of the river that intersects with the most states;5;3;covamount;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
440;What is the length of the river that intersects with the most states;5;3;covamount;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
441;What is the length of the river that intersects with the most states;5;3;covamount;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
436;What is the length of the river with the biggest length in Texas;4;1;covamount;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
435;What is the length of the river with the biggest length in the USA;4;1;covamount;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
48;What is the length of the shortest river in the USA;4;1;covamount;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
209;What is the location of highest elevation in each state;4;2;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0
210;What is the location of highest elevation in each state that intersect with mississippi;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0
184;How many states intersect with iowa;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
493;How many states intersect with kentucky;3;1;conamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
6;How many states have elevations lower than what Alabama has;7;4;conamount;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0
498;What is the population density in the largest state;4;2;proportion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1
499;What is the population density in the smallest state;4;2;proportion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1
494;What is the population density in the state with capital austin;4;2;proportion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1
501;What is the population density in the state with the smallest population;4;2;proportion;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1
500;What is the population density in the state with the smallest size;4;2;proportion;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1
786;What is the population density of the state that intersects with the river that has the longest length in the United States;7;3;proportion;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1
539;What is the population of the capital of the largest state;6;3;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0
540;What is the population of the capital of the largest state through which the mississippi runs;8;4;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;0;0;0
541;What is the population of the capital of the smallest state;6;3;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0
542;What is the population of the largest city in the state with the largest area;7;3;objconamount;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0
544;What is the population of the largest state that borders Texas;5;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0
546;What is the population of the smallest state;3;1;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0
547;What is the population of the state that borders the most states;5;3;objconamount;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
543;What is the population of the largest state;3;1;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0
548;What is the population of the state with the highest population density;4;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1
549;What is the population of the state with the largest size;4;2;objconamount;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
290;What is the size of the biggest state;4;2;covamount;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
35;What is the size of the largest city in Alaska;5;2;covamount;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
567;What is the size of the largest state in the USA;5;2;covamount;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0
291;What is the size of the smallest state;4;2;covamount;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
292;What is the size of the state that contains the capital Albany;4;2;covamount;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
293;What is the size of the state with the fewest population density;4;2;covamount;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1
597;What is the total population of the states that border Texas;5;2;objconamount;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0
279;What is the total size of the states;3;1;covamount;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
789;Where is the area with the lowest elevation and inside the states that intersect with mississippi river;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0
376;Which area has the highest elevation in each state whose lowest point is sea level;7;4;location;0;0;0;0;0;1;0;0;0;0;0;0;3;0;1;0;0;0;0;2;0;0;0
386;Which area has the highest elevation in states that intersect with georgia;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0
389;Which area has the highest elevation in the smallest state;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;2;0;0;0
390;Which area has the highest elevation in the state with capital Austin;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0
391;Which area has the highest elevation in the state with capital Des Moines;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0
392;Which area has the highest elevation in the state with capital Des Moines;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0
393;Which area has the highest elevation in the state with the most rivers;7;4;location;0;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0
394;Which area has the highest elevation in the state with the smallest population;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;2;0;0;0
395;Which area has the highest elevation in the states that intersect with colorado;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0
401;Which area has the highest elevation of the state with the largest area;6;3;location;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0
402;Which area has the highest elevation of the state with the smallest population density;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;2;0;0;1
477;Which area has the lowest elevation in states intersect with the colorado river;6;3;location;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0
479;Which area has the lowest elevation in the state with the largest size;6;3;location;0;0;0;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0
406;Which city has the biggest population in a state that intersects with texas;7;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0
413;Which city has the biggest population in smallest state that intersects with mississippi river;8;4;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0
414;Which city has the biggest population in states that intersects with california;7;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0
309;Which city has the biggest population in the smallest state;6;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0
416;Which city has the biggest population in the smallest state in the USA;7;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0
571;Which city has the fewest population in the largest state;6;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0
575;Which city has the fewest population of the smallest state in the US;7;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0
787;Which peak has the biggest elevation and outside of alaska;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0
458;Which river has the biggest length and not in Texas;5;2;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0
459;Which river has the biggest length in a state that intersects with indiana;7;3;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
462;Which river has the biggest length in a state that intersects with tennessee;7;3;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
460;Which river has the biggest length in Colorado;4;1;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
451;Which river has the biggest length in the largest state;7;3;object;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
452;Which river has the biggest length in the smallest state in the USA;8;3;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0
453;Which river has the biggest length in the state with the highest point;7;3;object;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0
454;Which river has the biggest length in the state with the most major cities;8;4;object;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
455;Which river has the biggest length in the states that intersects with nebraska;7;3;object;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
461;Which river has the biggest length and passes the states that border the state that borders the most states;9;5;object;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
607;Which river intersects with biggest number of states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
610;Which river intersects with biggest number of states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
604;Which river intersects with the biggest number of states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
793;Which river intersects with the biggest number of states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
794;Which river intersects with the biggest number of states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
795;Which river intersects with the biggest number of states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
796;Which river intersects with the biggest number of states;4;2;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
611;Which river intersects with the state that intersects with the most states;6;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
608;Which river intersects with the state with the most cities;6;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
622;Which rivers are in states that intersect with alabama;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
615;Which rivers are in states that intersect with texas;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
623;Which rivers are in states that intersect with the state with the largest population;7;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;0;0
635;Which rivers are in the state that borders the most states;6;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
624;Which rivers are in the state with the biggest population;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
625;Which rivers are in the state with the biggest population;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0
633;Which rivers are in the states that intersects with the state with the capital Atlanta;7;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0
803;Which rivers intersect with states that have the fewest number of cities;6;3;object;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
801;Which rivers intersect with states that intersect with new mexico;5;2;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
802;Which rivers intersect with states that intersect with the state that contains austin captial;6;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0
804;Which rivers intersect with the state with the biggest city in the US;8;3;object;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0
805;Which rivers intersect with the state with the lowest elevation in the USA;6;2;object;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;0;0;0
